,x,y,z,layer,region,type
301,3567.2849639421465,-1178.2451767647608,-2944.4515140928675,L6,S1FL,LineSource
302,3568.0379326921466,-1178.4338955147607,-2943.4717640928675,L6,S1FL,LineSource
303,3568.7909014421466,-1178.6226142647606,-2942.4920140928675,L6,S1FL,LineSource
304,3569.5438701921466,-1178.8113330147607,-2941.5122640928676,L6,S1FL,LineSource
305,3570.2968389421467,-1179.0000517647609,-2940.5325140928676,L6,S1FL,LineSource
306,3571.0498076921467,-1179.1887705147608,-2939.5527640928676,L6,S1FL,LineSource
307,3571.8027764421468,-1179.3774892647607,-2938.5730140928677,L6,S1FL,LineSource
308,3572.555745192147,-1179.5662080147608,-2937.5932640928677,L6,S1FL,LineSource
309,3573.308713942147,-1179.754926764761,-2936.6135140928677,L6,S1FL,LineSource
310,3574.061682692147,-1179.9436455147609,-2935.6337640928678,L6,S1FL,LineSource
311,3574.814651442147,-1180.1323642647608,-2934.654014092868,L6,S1FL,LineSource
312,3575.5676201921465,-1180.321083014761,-2933.674264092868,L6,S1FL,LineSource
313,3576.320588942146,-1180.509801764761,-2932.694514092868,L6,S1FL,LineSource
314,3577.073557692146,-1180.698520514761,-2931.714764092868,L6,S1FL,LineSource
315,3577.826526442146,-1180.8872392647609,-2930.735014092868,L6,S1FL,LineSource
316,3578.579495192146,-1181.075958014761,-2929.755264092868,L6,S1FL,LineSource
317,3579.332463942146,-1181.264676764761,-2928.775514092868,L6,S1FL,LineSource
318,3580.0854326921462,-1181.4533955147608,-2927.795764092868,L6,S1FL,LineSource
319,3580.8384014421463,-1181.642114264761,-2926.8160140928676,L6,S1FL,LineSource
320,3581.5913701921463,-1181.8308330147609,-2925.8362640928676,L6,S1FL,LineSource
321,3582.3443389421464,-1182.0195517647608,-2924.856482842868,L6,S1FL,LineSource
322,3583.0973076921464,-1182.208270514761,-2923.876701592868,L6,S1FL,LineSource
323,3583.8502764421464,-1182.3969892647608,-2922.896920342868,L6,S1FL,LineSource
324,3584.6032451921465,-1182.5857080147607,-2921.9171390928677,L6,S1FL,LineSource
325,3585.3562139421465,-1182.7744267647608,-2920.9373578428676,L6,S1FL,LineSource
